Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Subflow Fwd Bytes,Subflow Bwd Bytes,Active Mean,Active Std,Idle Mean,Idle Std,Label,Traffic Type,Cluster
1559.0,1.0,1.0,0.0,0.0,0.0,1282.8736369467606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Bruteforce,0
1559.0,1.0,1.0,0.0,0.0,0.0,1282.8736369467606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Mirai,0
1282.0,2.0,0.0,0.0,0.0,0.0,1560.0624024960998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,0
1560.0,1.0,1.0,0.0,0.0,0.0,1282.051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,0
1560.0,1.0,1.0,0.0,0.0,0.0,1282.051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Mirai,0
1560.0,2.0,0.0,0.0,0.0,0.0,1282.051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,0
1560.0,2.0,0.0,0.0,0.0,0.0,1282.051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Bruteforce,0
1561.0,1.0,1.0,0.0,0.0,0.0,1281.2299807815502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,0
1279.0,2.0,0.0,0.0,0.0,0.0,1563.721657544957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,0
1278.0,2.0,0.0,0.0,0.0,0.0,1564.945226917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Mirai,0
1565.0,1.0,1.0,0.0,0.0,0.0,1277.9552715654952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Mirai,0
1277.0,1.0,1.0,0.0,0.0,0.0,1566.1707126076744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Mirai,0
1568.0,2.0,0.0,0.0,0.0,0.0,1275.5102040816328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,0
1275.0,2.0,0.0,0.0,0.0,0.0,1568.627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,0
13767038.0,5.0,0.0,190.0,0.0,13.801080522912772,0.3631863295503361,38.0,63.0,0.0,1280722.0,1552609.9158004886,5602797.0,727371.0473217916,Malicious,Mirai,1
14301012.0,6.0,0.0,228.0,0.0,15.942927675328152,0.4195507282981092,38.0,76.0,0.0,1677176.5,1468228.7422811545,5473329.5,383406.7317881886,Malicious,Mirai,1
14788123.0,6.0,5.0,401.0,631.0,69.78573278028591,0.7438401749836676,86.0,133.0,210.0,1133739.0,1582524.7752853667,6260322.5,1781805.1438932654,Malicious,DoS,1
14793716.0,6.0,5.0,391.0,715.0,74.76147304706944,0.7435589543560253,92.16666666666666,130.0,238.0,1128367.0,1561936.654244339,6268491.0,1790985.5112334103,Malicious,DoS,1
14798972.0,6.0,5.0,453.0,615.0,72.16717485511832,0.7432948721032786,89.0,151.0,205.0,1119316.0,1558481.7305114616,6280170.0,1808872.4843703047,Malicious,DoS,1
14815164.0,6.0,5.0,442.0,741.0,79.8506179209356,0.7424824996874824,98.58333333333334,147.0,247.0,1093808.5,1526078.562263588,6313773.5,1854904.4287187683,Malicious,DoS,1
14825921.0,6.0,5.0,332.0,659.0,66.84239043227062,0.7419437888546688,82.58333333333334,110.0,219.0,1090766.0,1517339.4295549034,6322194.5,1868496.435266736,Malicious,DoS,1
14831661.0,6.0,5.0,280.0,635.0,61.69234855084673,0.741656649245152,76.25,93.0,211.0,1084452.5,1511468.3219507115,6331378.0,1879450.2264140968,Malicious,DoS,1
14840815.0,6.0,5.0,456.0,753.0,81.46452873376563,0.7411991861632936,100.75,152.0,251.0,1075926.5,1500875.862368537,6344481.0,1900523.4227070184,Malicious,DoS,1
14848842.0,6.0,5.0,353.0,651.0,67.6147001900889,0.7407985080587429,83.66666666666667,117.0,217.0,1056010.0,1461039.5876368303,6368411.0,1933555.2088833668,Malicious,DoS,1
15178414.0,7.0,0.0,0.0,0.0,0.0,0.461181253851687,0.0,0.0,0.0,1476710.0,2067772.561233948,6112489.0,1327103.663785162,Malicious,Mirai,1
15836272.0,7.0,1.0,350.0,0.0,22.10116118237929,0.5051693984543837,44.44444444444444,70.0,0.0,2480888.5,1527369.7392460348,5059319.0,66161.1530885005,Malicious,DoS,1
15543092.0,5.0,0.0,190.0,0.0,12.22407999643829,0.3216863156957444,38.0,63.0,0.0,1216884.5,1473847.4127644626,6554661.5,645415.2500619271,Malicious,Mirai,1
15688922.0,5.0,1.0,210.0,0.0,13.38524087250864,0.3824354535002469,34.285714285714285,70.0,0.0,2334468.5,2580997.0269801747,5478567.5,622250.4319102559,Malicious,DoS,1
15858948.0,5.0,0.0,190.0,0.0,11.980618134317613,0.3152794245873055,38.0,63.0,0.0,2203170.0,1820228.619276161,5726304.0,218746.3111871832,Malicious,Mirai,1
15913656.0,5.0,1.0,210.0,0.0,13.196213365426525,0.377034667583615,34.285714285714285,70.0,0.0,1917900.5,1502551.7054399492,6025804.0,335691.87330050155,Malicious,DoS,1
15879543.0,6.0,1.0,260.0,0.0,16.373267165182273,0.4408187313702919,36.25,86.0,0.0,2079715.5,1968668.0103167472,5857398.5,1135740.0626994278,Malicious,DoS,1
15932743.0,6.0,1.0,260.0,0.0,16.318596239203757,0.4393468218247165,36.25,65.0,0.0,2458258.5,2384709.8413770385,5490936.0,502371.08376179455,Malicious,DoS,1
15790425.0,5.0,0.0,190.0,0.0,12.03260836867912,0.3166475886494505,38.0,63.0,0.0,1522007.5,1461159.088682851,6373205.0,1477614.1705878433,Malicious,Mirai,1
15943803.0,5.0,1.0,210.0,0.0,13.171261586711775,0.3763217596203365,34.285714285714285,70.0,0.0,2194557.0,2025272.615257512,5768019.0,943161.6521636152,Malicious,DoS,1
15997769.0,5.0,0.0,210.0,0.0,13.126830372410051,0.3125435802954774,40.0,70.0,0.0,2735908.0,2700259.7780154413,5262976.5,83327.58441536632,Malicious,DoS,1
15957828.0,6.0,1.0,260.0,0.0,16.292944127484017,0.4386561880476466,36.25,65.0,0.0,2009948.0,1878545.129734178,5958160.0,831905.4712117236,Malicious,DoS,1
15980919.0,6.0,0.0,228.0,0.0,14.267014306248596,0.3754477449012788,38.0,57.0,0.0,2043637.0,1605077.2389645304,5946822.5,1146076.5496268126,Malicious,Mirai,1
15973201.0,5.0,1.0,210.0,0.0,13.147020437544109,0.3756291553584031,34.285714285714285,70.0,0.0,2023295.5,1752033.119978187,5933831.5,1167255.811936912,Malicious,DoS,1
16020143.0,5.0,1.0,210.0,0.0,13.108497221279483,0.3745284920365567,34.285714285714285,70.0,0.0,2112112.0,2096915.26011377,5804385.5,663480.4141076811,Malicious,DoS,1
15945309.0,5.0,1.0,210.0,0.0,13.170017589499206,0.3762862168428345,34.285714285714285,70.0,0.0,1756349.0,1429041.591574577,6203669.0,1397411.2910385402,Malicious,DoS,1
15942503.0,6.0,1.0,260.0,0.0,16.30860599493066,0.4390778537096715,36.25,86.0,0.0,1780735.0,1468906.8576843122,6180852.0,1521699.4499676998,Malicious,DoS,1
16052833.0,5.0,1.0,250.0,0.0,15.57357508173168,0.3737658019615603,42.85714285714285,83.0,0.0,2869942.5,2886068.348228174,5149668.5,128646.05802161216,Malicious,DoS,1
16023150.0,6.0,1.0,260.0,0.0,16.226522250618636,0.4368679067474248,36.25,86.0,0.0,2095125.5,1933818.959712749,5905987.5,1067536.7852268603,Malicious,DoS,1
16067306.0,5.0,1.0,210.0,0.0,13.070019329936208,0.3734291237124631,34.285714285714285,70.0,0.0,2335499.0,2039843.2575906413,5683783.0,934663.6428673152,Malicious,DoS,1
16060773.0,5.0,1.0,250.0,0.0,15.565875938848023,0.3735810225323525,42.85714285714285,83.0,0.0,2542808.5,2532756.788154066,5476362.5,516778.38442847045,Malicious,DoS,1
16049841.0,5.0,1.0,250.0,0.0,15.576478296576273,0.3738354791178305,42.85714285714285,83.0,0.0,2130715.5,2010231.7469148925,5867660.5,995495.3321460126,Malicious,DoS,1
16095722.0,5.0,1.0,210.0,0.0,13.046945020546454,0.3727698577298987,34.285714285714285,70.0,0.0,2828027.0,2767357.140482233,5203176.0,97751.8556447907,Malicious,DoS,1
16126121.0,5.0,1.0,210.0,0.0,13.022350508222033,0.3720671573777723,34.285714285714285,70.0,0.0,2424823.0,2453705.785551316,5630491.5,477890.3398903351,Malicious,DoS,1
16221830.0,5.0,1.0,210.0,0.0,12.945518477261812,0.3698719564931946,34.285714285714285,70.0,0.0,2177656.5,1837414.8495929,5906001.5,657106.5535820655,Malicious,DoS,1
16284443.0,5.0,1.0,210.0,0.0,12.895743501942317,0.368449814341209,34.285714285714285,52.0,0.0,3038392.5,2684680.094305558,5087120.0,74263.18258733596,Malicious,DoS,1
16134750.0,6.0,1.0,260.0,0.0,16.114287485086535,0.4338462015215606,36.25,86.0,0.0,1526896.0,1458602.8976688618,6380025.5,1425369.586059875,Malicious,DoS,1
16381915.0,5.0,1.0,250.0,0.0,15.260731117210655,0.3662575468130558,42.85714285714285,83.0,0.0,1958211.0,1895791.464127318,6201613.0,392462.6483348448,Malicious,DoS,1
16280673.0,5.0,1.0,210.0,0.0,12.898729677821056,0.3685351336520302,34.285714285714285,70.0,0.0,1539956.5,1728247.462072634,6571374.5,970322.3307357716,Malicious,DoS,1
16690900.0,6.0,1.0,260.0,0.0,15.577350532326,0.4193902066395461,36.25,65.0,0.0,3112507.5,1943260.249455152,5187819.0,144717.88805120118,Malicious,DoS,1
16609064.0,7.0,1.0,310.0,0.0,18.66450752432528,0.4816647103051683,37.77777777777778,62.0,0.0,3093148.5,2643735.783247732,5198000.0,134460.59708330914,Malicious,DoS,1
16463820.0,5.0,1.0,210.0,0.0,12.755241493165014,0.3644354712332861,34.285714285714285,70.0,0.0,1914941.0,2151296.0142277027,6309136.5,1576259.1020972726,Malicious,DoS,1
16757528.0,6.0,1.0,260.0,0.0,15.515414922773813,0.4177227094592949,36.25,65.0,0.0,3314293.0,2304142.8018354243,5038030.5,21027.234352144365,Malicious,DoS,1
16592305.0,6.0,0.0,228.0,0.0,13.741309601046993,0.3616134105538682,38.0,76.0,0.0,2292158.0,2277660.238666426,6003994.5,1029200.2839780506,Malicious,Mirai,1
16686485.0,6.0,1.0,260.0,0.0,15.581472071559707,0.4195011711573767,36.25,65.0,0.0,2672662.5,2531397.728920625,5571356.0,6800.953021452214,Malicious,DoS,1
16716159.0,6.0,1.0,260.0,0.0,15.553812332127254,0.4187564858649645,38.75,86.0,0.0,2197170.5,2357614.9237355324,5752350.0,499440.8332605575,Malicious,DoS,1
16681003.0,6.0,1.0,260.0,0.0,15.586592724670092,0.419639034894964,36.25,65.0,0.0,2156884.0,1858341.674782116,6179304.0,365766.5389179278,Malicious,DoS,1
16666404.0,6.0,1.0,260.0,0.0,15.600245859874752,0.4200066193043202,36.25,65.0,0.0,2007169.5,2031297.872140002,6236965.0,486465.4238257844,Malicious,DoS,1
16831005.0,6.0,1.0,260.0,0.0,15.44768122877986,0.4158991100056116,36.25,52.0,0.0,3076392.5,2430503.490740241,5192329.5,126902.33269920612,Malicious,DoS,1
16861857.0,5.0,1.0,210.0,0.0,12.45414428553154,0.3558326938723297,34.285714285714285,52.0,0.0,3151076.0,2448830.991401816,5129910.0,66523.19176046802,Malicious,DoS,1
16862098.0,5.0,1.0,230.0,0.0,13.640058313028426,0.3558276081659589,40.0,57.0,0.0,3285739.5,2345041.1509524733,5122803.5,13251.888186217087,Malicious,DoS,1
17008107.0,6.0,1.0,260.0,0.0,15.28682762873023,0.4115684361581215,36.25,52.0,0.0,3140333.5,2339886.342517623,5201567.0,114013.89739851892,Malicious,DoS,1
16967531.0,5.0,0.0,210.0,0.0,12.37657971569346,0.2946804694212729,43.333333333333336,52.0,0.0,2592419.0,1563082.1672298613,5891346.5,424256.2905373354,Malicious,DoS,1
17053255.0,5.0,1.0,250.0,0.0,14.659957879009022,0.3518389890962165,42.85714285714285,62.0,0.0,2880254.5,1602183.050909134,5623903.0,604457.5039752588,Malicious,DoS,1
16929242.0,6.0,1.0,260.0,0.0,15.358041429143729,0.4134857307846388,36.25,65.0,0.0,2814832.0,2818946.237024041,5562721.0,562275.7560503564,Malicious,DoS,1
16783424.0,5.0,0.0,190.0,0.0,11.320693560503509,0.2979129884343028,38.0,63.0,0.0,1807455.0,2361593.813593269,6584257.0,349541.2667168213,Malicious,Mirai,1
17015976.0,7.0,1.0,310.0,0.0,18.218173321354005,0.4701464082930066,40.0,103.0,0.0,2727131.5,2933230.956319754,5372291.0,298172.7874907434,Malicious,DoS,1
17026675.0,6.0,1.0,260.0,0.0,15.270156974277128,0.4111196108459226,36.25,52.0,0.0,3201058.0,2606802.888959578,5300021.0,420522.0596258893,Malicious,DoS,1
16918552.0,5.0,1.0,210.0,0.0,12.412409761781031,0.3546402789080295,34.285714285714285,70.0,0.0,1681835.5,1505819.9529825936,6621922.5,1009452.2057930728,Malicious,DoS,1
17132865.0,6.0,1.0,260.0,0.0,15.175512093278035,0.4085714794344087,36.25,52.0,0.0,3336887.0,2321595.611408671,5141605.5,97253.34536405418,Malicious,DoS,1
17008429.0,5.0,1.0,230.0,0.0,13.522706888449251,0.3527662666551978,40.0,76.0,0.0,2407960.0,2475361.637831935,6050808.0,312193.3007481102,Malicious,DoS,1
16991527.0,6.0,1.0,260.0,0.0,15.301744216396797,0.4119700365952983,36.25,65.0,0.0,1985104.0,2157478.955922398,6482473.5,246829.05700200697,Malicious,DoS,1
17286316.0,6.0,1.0,300.0,0.0,17.354767782794205,0.4049445815985315,43.75,75.0,0.0,3470008.0,2087053.9489433423,5125451.0,7123.393713673279,Malicious,DoS,1
17017457.0,8.0,1.0,360.0,0.0,21.154747151704274,0.5288686787926069,39.0,120.0,0.0,1896850.5,2190504.378137716,6598323.5,267752.3466573169,Malicious,DoS,1
17320655.0,7.0,1.0,350.0,0.0,20.20708801139449,0.4618762974033026,44.44444444444444,70.0,0.0,3461586.5,1990164.056464818,5162230.5,63559.7072405152,Malicious,DoS,1
17338070.0,6.0,1.0,260.0,0.0,14.995902081373536,0.403735825267749,36.25,65.0,0.0,3490550.0,1813331.499732468,5164534.0,146463.02758716958,Malicious,DoS,1
17353259.0,6.0,0.0,300.0,0.0,17.287818962420832,0.3457563792484167,50.0,75.0,0.0,3381058.0,1872879.790203312,5295571.5,115175.6738400084,Malicious,DoS,1
17284445.0,6.0,1.0,300.0,0.0,17.356646395067933,0.4049884158849184,43.75,60.0,0.0,3175265.0,2440429.148627757,5444206.5,375177.4230687396,Malicious,DoS,1
17051971.0,5.0,0.0,210.0,0.0,12.315291880334536,0.2932212352460603,40.0,70.0,0.0,1589423.5,1566172.9309704276,6936562.0,1337373.6826751153,Malicious,DoS,1
17414592.0,7.0,1.0,310.0,0.0,17.80116352998681,0.4593848652899821,37.77777777777778,62.0,0.0,3230625.0,2474568.264023444,5084239.0,78510.06591514238,Malicious,DoS,1
17240191.0,5.0,0.0,210.0,0.0,12.180839527821936,0.2900199887576651,40.0,70.0,0.0,2484185.5,2109366.703423684,6135910.0,499309.3113992568,Malicious,DoS,1
17161075.0,5.0,0.0,250.0,0.0,14.567851955661286,0.2913570391132257,50.0,83.0,0.0,2703852.5,3082767.0699779605,5876685.0,1108354.524170854,Malicious,DoS,1
17261077.0,6.0,1.0,260.0,0.0,15.06279127310538,0.4055366881220679,36.25,65.0,0.0,2273245.5,2179250.0666083503,6287911.5,310863.2328926983,Malicious,DoS,1
17440449.0,8.0,1.0,360.0,0.0,20.641670406535976,0.5160417601633994,39.0,60.0,0.0,3556905.0,2096994.456073263,5157920.0,13597.66340221731,Malicious,DoS,1
17481014.0,5.0,1.0,210.0,0.0,12.01303311123714,0.3432295174639183,34.285714285714285,52.0,0.0,3598858.5,1889187.793897817,5099411.0,3807.062909908372,Malicious,DoS,1
17383420.0,6.0,0.0,300.0,0.0,17.25782383443534,0.3451564766887068,50.0,60.0,0.0,2791337.5,1983752.012173019,5900372.5,56269.43632648189,Malicious,DoS,1
17234655.0,5.0,0.0,250.0,0.0,14.505657351423627,0.2901131470284726,50.0,83.0,0.0,2173968.5,2359098.433762462,6443359.0,312198.9576023597,Malicious,DoS,1
17242318.0,5.0,0.0,250.0,0.0,14.499210604977822,0.2899842120995564,50.0,83.0,0.0,1990784.5,2070829.383849017,6630374.5,5268.652626620966,Malicious,DoS,1
17390743.0,5.0,0.0,250.0,0.0,14.37546400403939,0.2875092800807878,50.0,62.0,0.0,2387004.5,1499194.3624428755,6308367.0,551994.4234519041,Malicious,DoS,1
17369100.0,5.0,1.0,250.0,0.0,14.393376743757592,0.3454410418501822,42.85714285714285,62.0,0.0,2821233.5,2554794.4780965257,5847152.5,775330.5647557692,Malicious,DoS,1
17399902.0,6.0,1.0,260.0,0.0,14.942612895176076,0.4023011164085866,36.25,65.0,0.0,2867209.0,2655557.90152239,5811802.5,752483.9446556318,Malicious,DoS,1
17515206.0,5.0,1.0,230.0,0.0,13.131447040931178,0.3425594880242916,40.0,57.0,0.0,3097945.5,2117794.002041865,5644911.5,34975.6227178302,Malicious,DoS,1
17309997.0,6.0,0.0,228.0,0.0,13.171579405819656,0.3466205106794646,38.0,57.0,0.0,2242828.0,2647249.3968434483,6412170.5,91088.78844566988,Malicious,Mirai,1
17478560.0,7.0,1.0,310.0,0.0,17.73601486621323,0.4577036094506641,37.77777777777778,103.0,0.0,2004686.5,1976775.696669832,6292643.5,516867.4798829,Malicious,DoS,1
17594018.0,6.0,0.0,260.0,0.0,14.777750028447173,0.3410250006564732,41.42857142857143,65.0,0.0,1931615.0,1669293.848404768,6059688.5,1256386.6217054764,Malicious,DoS,1
17318457.0,5.0,1.0,250.0,0.0,14.435466161910384,0.3464511878858492,42.85714285714285,83.0,0.0,2118383.5,1999379.0720372407,6525830.0,1912846.8796895368,Malicious,DoS,1
17403118.0,5.0,1.0,210.0,0.0,12.066803201587213,0.3447658057596345,34.285714285714285,70.0,0.0,1841310.5,1469276.6745308726,6839766.5,735090.5320520052,Malicious,DoS,1
17546205.0,6.0,1.0,300.0,0.0,17.097714292064865,0.3989466668148468,43.75,60.0,0.0,3073437.0,2482787.673247956,5694046.0,478265.8135911452,Malicious,DoS,1
17438244.0,5.0,1.0,210.0,0.0,12.04249693948542,0.3440713411281548,34.285714285714285,70.0,0.0,2363982.5,2279408.9137363,6274468.5,1441815.4755767118,Malicious,DoS,1
17677642.0,7.0,0.0,350.0,0.0,19.79902070649468,0.3959804141298936,50.0,70.0,0.0,3244050.5,1897917.734218346,5594770.5,167167.82124709288,Malicious,DoS,1
17561129.0,6.0,1.0,280.0,0.0,15.94430517536771,0.3986076293841927,41.25,93.0,0.0,2651260.0,2597172.094599817,6026662.5,782984.2885553323,Malicious,DoS,1
17381408.0,4.0,4.0,181.0,181.0,20.82685131147028,0.4602619074358072,45.22222222222222,60.0,60.0,2487900.0,3507606.0165029936,6200056.5,310413.5129798637,Malicious,Bruteforce,1
17795027.0,7.0,1.0,310.0,0.0,17.420597338795833,0.4495638022915053,37.77777777777778,51.0,0.0,2749681.0,2139451.975642828,5508228.0,94849.88941480112,Malicious,DoS,1
17559241.0,5.0,1.0,210.0,0.0,11.959514651003422,0.3417004186000978,34.285714285714285,70.0,0.0,2126593.5,1737277.215668386,6513799.0,1018417.612671737,Malicious,DoS,1
17559478.0,6.0,1.0,300.0,0.0,17.084790333744547,0.3986451077873728,43.75,75.0,0.0,2485367.0,2388103.2468199525,6277552.0,296035.9107979976,Malicious,DoS,1
17552892.0,6.0,1.0,260.0,0.0,14.812373938152186,0.3987946829502511,36.25,65.0,0.0,2069567.5,1817719.09730973,6662092.5,40471.25662121205,Malicious,DoS,1
17723266.0,5.0,1.0,230.0,0.0,12.977292108576377,0.3385380550063402,40.0,57.0,0.0,2695381.0,1422411.758394172,6123821.5,372856.6986128853,Malicious,DoS,1
17591300.0,7.0,1.0,310.0,0.0,17.622347410367624,0.4547702557514225,37.77777777777778,103.0,0.0,2158472.5,1963653.209024572,6568603.0,51747.48846079392,Malicious,DoS,1
17853293.0,5.0,1.0,250.0,0.0,14.003018938859066,0.3360724545326176,42.85714285714285,62.0,0.0,3740684.5,1489130.8187330286,5147369.5,19526.75376246651,Malicious,DoS,1
17631638.0,6.0,1.0,260.0,0.0,14.746219267886511,0.3970135956738676,36.25,52.0,0.0,2590864.5,2142085.948402748,6219865.5,930273.216862928,Malicious,DoS,1
17867668.0,7.0,1.0,310.0,0.0,17.34977390446252,0.4477361007603231,37.77777777777778,62.0,0.0,3650869.5,1746965.9927842042,5112925.0,22255.4788310654,Malicious,DoS,1
17237649.0,4.0,4.0,188.0,188.0,21.812719356334497,0.4641004118369042,46.22222222222222,62.0,62.0,1103852.5,1545664.005888893,7468112.5,2461637.4023158853,Malicious,Bruteforce,1
17428222.0,5.0,1.0,210.0,0.0,12.04942190890155,0.3442691973971871,34.285714285714285,70.0,0.0,1429631.0,1968695.5874812133,7257964.0,571359.2497614789,Malicious,DoS,1
17800137.0,6.0,0.0,240.0,0.0,13.483042293438528,0.3370760573359632,41.42857142857143,60.0,0.0,3204116.0,2478617.157452518,5695952.5,571477.336593937,Malicious,DoS,1
17669933.0,5.0,0.0,190.0,0.0,10.752728943567584,0.2829665511465153,38.0,63.0,0.0,2609291.0,2910103.6148274858,6225675.5,216103.8531458891,Malicious,Mirai,1
17924973.0,7.0,1.0,310.0,0.0,17.29430777943152,0.4463047168885554,37.77777777777778,51.0,0.0,3319330.0,2052728.1573574224,5629621.5,422972.1846227007,Malicious,DoS,1
17661522.0,6.0,1.0,300.0,0.0,16.9860785497422,0.396341832827318,43.75,100.0,0.0,2165812.0,1842639.6615990875,6648514.0,2048004.6840590965,Malicious,DoS,1
17962125.0,7.0,1.0,350.0,0.0,19.485445068442623,0.4453816015644029,44.44444444444444,70.0,0.0,3114615.5,1511553.174764454,5854718.0,12924.497746527715,Malicious,DoS,1
18192926.0,6.0,0.0,300.0,0.0,16.489925809625127,0.3297985161925025,50.0,75.0,0.0,2073674.0,2268047.829082976,5408167.0,124989.60885609651,Malicious,DoS,1
18065364.0,5.0,1.0,210.0,0.0,11.624454397929652,0.3321272685122757,34.285714285714285,52.0,0.0,3866896.5,1484314.0073395858,5149097.5,12185.571160187774,Malicious,DoS,1
17972429.0,6.0,0.0,300.0,0.0,16.692234533239773,0.3338446906647955,50.0,75.0,0.0,2386474.0,1504591.7085036724,6266320.5,1428807.5392300042,Malicious,DoS,1
18049542.0,7.0,0.0,350.0,0.0,19.391073745804743,0.3878214749160948,50.0,70.0,0.0,3507688.0,1955452.891683152,5517083.0,460418.4384339967,Malicious,DoS,1
17953008.0,7.0,1.0,310.0,0.0,17.267301390385388,0.4456077778163971,37.77777777777778,77.0,0.0,2547598.0,1941993.821210047,6418074.5,440671.0673558,Malicious,DoS,1
17926283.0,7.0,1.0,310.0,0.0,17.293043962320574,0.4462721022534342,37.77777777777778,62.0,0.0,2308780.0,1551310.2535366677,6625030.0,1038881.2829192756,Malicious,DoS,1
17708322.0,5.0,1.0,210.0,0.0,11.858831119063682,0.3388237462589623,34.285714285714285,70.0,0.0,1741550.5,1659694.8738501605,7108408.5,2146004.7341840835,Malicious,DoS,1
17975908.0,5.0,1.0,250.0,0.0,13.907503309429488,0.3337800794263077,42.85714285714285,62.0,0.0,2439075.0,1459162.9262395615,6540931.0,938592.3281435876,Malicious,DoS,1
17880782.0,5.0,0.0,700.0,0.0,39.1481759578524,0.2796298282703743,125.0,233.0,0.0,2227267.0,2228352.2686007256,6713124.0,543974.4183396862,Malicious,DoS,1
18330117.0,8.0,0.0,304.0,0.0,16.584727746145862,0.4364402038459438,38.0,76.0,0.0,1962396.0,1790056.372922931,5623616.0,604746.0035419828,Malicious,Mirai,1
17854868.0,5.0,0.0,230.0,0.0,12.881641018012568,0.280035674304621,46.66666666666666,76.0,0.0,2232253.0,2137453.6918791947,6695181.0,1425737.9886928734,Malicious,DoS,1
17913860.0,5.0,1.0,210.0,0.0,11.722766617579907,0.3349361890737116,34.285714285714285,70.0,0.0,1974044.5,1500342.7038555224,6897251.5,1213436.9558162056,Malicious,DoS,1
18227506.0,5.0,1.0,210.0,0.0,11.521049561031552,0.3291728446009014,34.285714285714285,52.0,0.0,3914526.0,1447863.3598762006,5149332.0,27233.51057061869,Malicious,DoS,1
17894690.0,6.0,1.0,260.0,0.0,14.529449797677412,0.3911774945528534,36.25,65.0,0.0,2249560.5,2601634.645495885,6682645.5,105592.96274136832,Malicious,DoS,1
17875067.0,5.0,0.0,250.0,0.0,13.985961563109106,0.2797192312621821,50.0,83.0,0.0,1984443.0,1895808.4346900664,6953090.5,1420363.2700490744,Malicious,DoS,1
17960383.0,6.0,0.0,228.0,0.0,12.694606790957632,0.3340685997620429,38.0,57.0,0.0,2882808.0,3082400.0815585246,6097383.5,633899.3090235231,Malicious,Mirai,1
17989141.0,5.0,1.0,210.0,0.0,11.673709155984714,0.3335345473138489,34.285714285714285,70.0,0.0,2241043.0,2151495.418339997,6737304.5,1506893.3410764346,Malicious,DoS,1
18053001.0,6.0,1.0,260.0,0.0,14.402037644599922,0.3877471673546133,36.25,65.0,0.0,2494104.5,2528777.191189548,6516197.0,94046.6161113732,Malicious,DoS,1
18042208.0,5.0,1.0,2460.0,0.0,136.34694822274523,0.3325535322505982,420.0,820.0,0.0,1887865.5,1527878.856128489,7074921.5,25962.839684826464,Malicious,DoS,1
18044483.0,5.0,1.0,2460.0,0.0,136.32975796535706,0.3325116047935538,420.0,820.0,0.0,1892059.5,1533694.102296967,7070806.0,17367.95675950398,Malicious,DoS,1
17940625.0,5.0,0.0,190.0,0.0,10.590489461766245,0.2786970910991116,38.0,63.0,0.0,1880805.5,1903082.4421481325,7089507.0,1868671.0906416893,Malicious,Mirai,1
17820028.0,4.0,4.0,196.0,196.0,21.997720766768715,0.4489330768728309,49.66666666666666,65.0,65.0,1149534.5,1599771.8167852876,7758105.0,1152043.823753246,Malicious,Bruteforce,1
18137207.0,5.0,1.0,250.0,0.0,13.783820187970507,0.3308116845112921,42.85714285714285,83.0,0.0,2160915.0,1676082.0735041588,6763951.0,1051794.4669573044,Malicious,DoS,1
18067427.0,5.0,0.0,700.0,0.0,38.74375692786804,0.2767411209133431,125.0,233.0,0.0,1980199.0,1803867.5825730667,7053514.5,362233.1263323386,Malicious,DoS,1
18279808.0,5.0,1.0,210.0,0.0,11.488085651665488,0.3282310186190139,34.285714285714285,52.0,0.0,3194039.0,2269821.252890192,5812221.0,790975.3022895216,Malicious,DoS,1
18126773.0,6.0,1.0,260.0,0.0,14.34342450253004,0.3861691212219627,36.25,86.0,0.0,2269060.0,1813441.8083903329,6780733.5,1694262.495955246,Malicious,DoS,1
18099905.0,5.0,1.0,250.0,0.0,13.81222719124769,0.3314934525899445,42.85714285714285,83.0,0.0,1708111.0,1436265.3944511786,7325237.5,10289.110773045451,Malicious,DoS,1
18119656.0,5.0,1.0,230.0,0.0,12.69339771130313,0.3311321142079077,40.0,76.0,0.0,1768193.5,1679662.155137306,7262858.0,149127.4059386805,Malicious,DoS,1
18141150.0,6.0,1.0,260.0,0.0,14.33205722900698,0.3858630792424956,36.25,86.0,0.0,1732560.0,1479714.2777279674,7191343.5,1780091.1170556692,Malicious,DoS,1
18077229.0,5.0,1.0,210.0,0.0,11.616824680375515,0.3319092765821576,34.285714285714285,70.0,0.0,1578661.5,1498173.3002508422,7335746.5,2024001.9443717191,Malicious,DoS,1
